"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL1335679";"";"0";"291.33";"0";"1.72";"1";"O=C(O)CNS(=O)(=O)c1ccc(-c2ccccc2)cc1";"IC50";"'='";"290.0";"nM";"6.54";"";"";"UO_0000065";"22.44";"0.45";"4.82";"7.83";"False";"CHEMBL2211425";"Inhibition of human MMP12 by FRET reporter assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203269";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2012";"None";""
"CHEMBL147881";"";"0";"438.51";"0";"3.06";"1g";"O=C(NO)C1c2ccc(OCc3ccccc3)cc2CCN1S(=O)(=O)c1ccccc1";"IC50";"'='";"57.0";"nM";"7.24";"";"";"UO_0000065";"16.52";"0.32";"4.18";"7.55";"False";"CHEMBL719134";"Inhibition of matrix metalloprotease-12 (MMP-12)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146709";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL449228";"";"0";"347.39";"0";"2.97";"(R)-2a";"CC(C)[C@@H](NS(=O)(=O)c1ccc2oc3ccccc3c2c1)C(=O)O";"IC50";"'='";"38.0";"nM";"7.42";"";"";"UO_0000065";"21.36";"0.42";"4.45";"7.68";"True";"CHEMBL1062301";"Inhibition of human recombinant MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152446";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL523035";"";"0";"434.47";"0";"3.54";"(S)-26";"CCOC(=O)Nc1ccc2oc3cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc3c2c1";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"19.11";"0.38";"4.76";"6.15";"True";"CHEMBL1062301";"Inhibition of human recombinant MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152446";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL146289";"";"0";"348.38";"0";"1.19";"1a";"O=C(NO)C1c2ccc(O)cc2CCN1S(=O)(=O)c1ccccc1";"IC50";"'='";"421.0";"nM";"6.38";"";"";"UO_0000065";"18.30";"0.36";"5.19";"5.96";"False";"CHEMBL719134";"Inhibition of matrix metalloprotease-12 (MMP-12)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146709";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL562373";"";"0";"436.51";"0";"3.62";"(R)-9b";"COC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"18.43";"0.38";"4.43";"6.61";"False";"CHEMBL1062301";"Inhibition of human recombinant MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152446";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL549756";"";"0";"512.61";"2";"5.36";"(S)-18";"Cc1ccc(OC(=O)Nc2ccc3c(c2)sc2cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc23)cc1";"IC50";"'='";"36.3";"nM";"7.44";"";"";"UO_0000065";"14.51";"0.29";"2.08";"6.11";"False";"CHEMBL1062301";"Inhibition of human recombinant MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152446";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL552313";"";"0";"448.52";"0";"3.40";"(S)-29";"CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(N3CCOC3=O)ccc12)C(=O)O";"IC50";"'='";"44.0";"nM";"7.36";"";"";"UO_0000065";"16.40";"0.33";"3.96";"6.51";"False";"CHEMBL1062301";"Inhibition of human recombinant MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152446";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL1939876";"BI 4394";"0";"446.46";"0";"3.37";"BI 4394";"CCOC(=O)c1cc2cc(-c3cc(C(=O)NCc4ccc(C(=O)O)cc4)nn3C)ccc2[nH]1";"IC50";"'>'";"22.0";"µM";"";"Non standard unit for type";"Not Active";"";"";"";"";"";"False";"CHEMBL4510041";"Biochemical assay (FRET) with MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Assay publication: PMID: 22017539 | Target protein length: catalytic domain";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507281";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";""
"CHEMBL475231";"";"0";"440.50";"0";"2.35";"(S)-3b";"CC(C)[C@H](NS(=O)(=O)c1ccc2oc3cc(NS(C)(=O)=O)ccc3c2c1)C(=O)O";"IC50";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"15.37";"0.32";"4.42";"4.74";"False";"CHEMBL960887";"Inhibition of human recombinant MMP12 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153372";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL474457";"";"0";"448.50";"0";"3.93";"(R)-10";"CCCOC(=O)Nc1ccc2c(c1)oc1ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc12";"IC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"17.51";"0.35";"3.92";"5.82";"False";"CHEMBL960887";"Inhibition of human recombinant MMP12 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153372";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL2047537";"";"0";"573.48";"1";"4.38";"C";"Cc1c(C(=O)O)ccc2c1CC[C@@H]2NC(=O)c1cc(C(=O)NCc2ccc(F)c(C(F)(F)F)c2)nc2c(F)cnn12";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2050090";"Inhibition of human recombinant MMP12 using MCA-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2.AcOH as substrate preincubated for 10 mins measured by fluorescence analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2046313";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL2409699";"";"0";"411.48";"0";"0.86";"3e";"CCOc1ccc(OC2CCN(S(=O)(=O)C[C@@]3(C)NC(=O)NC3=O)CC2)cc1";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"21.14";"0.42";"7.84";"7.63";"False";"CHEMBL2410678";"Inhibition of MMP-12 (unknown origin) by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2407043";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL4285838";"";"0";"638.77";"2";"-0.14";"3";"CC(=O)N[C@H]1[C@H](NC(=S)NCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)O[C@H](CO)[C@@H](O)[C@@H]1O";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"11.58";"0.23";"7.54";"3.74";"False";"CHEMBL4265743";"Inhibition of recombinant human MMP12 using Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 as substrate preincubated for 3 hrs followed by substrate addition and measured every 10 secs for 15 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4261655";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL358539";"";"0";"468.53";"0";"3.07";"1i";"COc1ccc(S(=O)(=O)N2CCc3cc(OCc4ccccc4)ccc3C2C(=O)NO)cc1";"IC50";"'='";"57.0";"nM";"7.24";"";"";"UO_0000065";"15.46";"0.30";"4.17";"6.89";"False";"CHEMBL719134";"Inhibition of matrix metalloprotease-12 (MMP-12)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146709";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL148214";"";"0";"408.43";"0";"1.20";"1m";"COc1ccc(S(=O)(=O)N2CCc3cc(O)c(OC)cc3C2C(=O)NO)cc1";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"18.85";"0.38";"6.50";"6.14";"False";"CHEMBL719134";"Inhibition of matrix metalloprotease-12 (MMP-12)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146709";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL230196";"";"0";"371.04";"0";"3.07";"5";"Cn1c(-c2nccc3[nH]c(N)nc23)cc(Br)c1Br";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL888901";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145438";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL77995";"";"0";"578.69";"2";"5.58";"table 38, 3";"CNC(=O)[C@@H](NC(=O)C(CCc1ccccc1)CP(=O)(O)Cc1ccc(Cc2ccccc2OC)cc1)C(C)(C)C";"IC50";"'='";"3.981";"nM";"8.40";"";"";"UO_0000065";"14.52";"0.28";"2.82";"8.02";"False";"CHEMBL924957";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140610";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";"None";""
"CHEMBL2409710";"";"0";"435.42";"0";"1.48";"3a";"C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(C(F)(F)F)cc3)CC2)NC(=O)NC1=O";"IC50";"'='";"5.9";"nM";"8.23";"";"";"UO_0000065";"18.90";"0.39";"6.75";"7.85";"False";"CHEMBL2410678";"Inhibition of MMP-12 (unknown origin) by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2407043";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL4213983";"";"0";"454.50";"0";"4.23";"3b";"COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3C(CCC(=O)O)C(=O)O)cc2)cc1";"IC50";"'='";"510.0";"nM";"6.29";"";"";"UO_0000065";"13.84";"0.27";"2.06";"5.33";"False";"CHEMBL4189735";"Inhibition of recombinant human MMP-12 using Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 as substrate preincubated for 3 hrs followed by substrate addition measured every 10 secs for 15 mins by fluorometric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4184326";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL523357";"";"0";"482.51";"0";"4.58";"(S)-19";"CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(=O)Oc3ccccc3)cc12)C(=O)O";"IC50";"'='";"10.2";"nM";"7.99";"";"";"UO_0000065";"16.56";"0.32";"3.41";"5.92";"False";"CHEMBL960887";"Inhibition of human recombinant MMP12 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153372";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL523001";"";"0";"405.43";"0";"2.46";"(S)-23";"CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(N)=O)cc12)C(=O)O";"IC50";"'='";"7.6";"nM";"8.12";"";"";"UO_0000065";"20.03";"0.40";"5.66";"5.35";"False";"CHEMBL960887";"Inhibition of human recombinant MMP12 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153372";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL492952";"";"0";"473.55";"0";"4.04";"(S)-24";"CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(=O)NC3CCCC3)cc12)C(=O)O";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"17.53";"0.34";"4.26";"6.03";"False";"CHEMBL960887";"Inhibition of human recombinant MMP12 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153372";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL523683";"";"0";"487.56";"0";"4.68";"(S)-25";"CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(=O)Nc3ccsc3)cc12)C(=O)O";"IC50";"'='";"0.9";"nM";"9.05";"";"";"UO_0000065";"18.55";"0.37";"4.37";"6.57";"False";"CHEMBL960887";"Inhibition of human recombinant MMP12 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153372";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL494529";"";"0";"462.52";"0";"4.18";"(S)-17";"CC(C)COC(=O)Nc1ccc2oc3cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc3c2c1";"IC50";"'='";"4.7";"nM";"8.33";"";"";"UO_0000065";"18.01";"0.36";"4.15";"6.17";"False";"CHEMBL960887";"Inhibition of human recombinant MMP12 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153372";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL493356";"";"0";"515.61";"1";"4.40";"(S)-26";"CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(=O)NCCc3cccs3)cc12)C(=O)O";"IC50";"'='";"1.1";"nM";"8.96";"";"";"UO_0000065";"17.37";"0.35";"4.56";"6.50";"False";"CHEMBL960887";"Inhibition of human recombinant MMP12 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153372";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL492314";"";"0";"482.51";"0";"4.58";"(R)-12";"CC(C)[C@@H](NS(=O)(=O)c1ccc2oc3cc(NC(=O)Oc4ccccc4)ccc3c2c1)C(=O)O";"IC50";"'='";"45.0";"nM";"7.35";"";"";"UO_0000065";"15.23";"0.30";"2.77";"5.44";"False";"CHEMBL960887";"Inhibition of human recombinant MMP12 expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153372";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL147882";"";"0";"362.41";"0";"1.49";"1b";"Cc1ccc(S(=O)(=O)N2CCc3cc(O)ccc3C2C(=O)NO)cc1";"IC50";"'='";"29.0";"nM";"7.54";"";"";"UO_0000065";"20.80";"0.41";"6.05";"7.05";"False";"CHEMBL719134";"Inhibition of matrix metalloprotease-12 (MMP-12)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146709";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL1644427";"";"0";"453.41";"1";"5.40";"table 2 R1C1";"O=C(O)C[C@@H](NC(=O)c1cc(-c2ccc(OC(F)(F)F)cc2)c(F)s1)c1ccccc1";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"14.77";"0.30";"1.30";"8.86";"False";"CHEMBL1647476";"Inhibition of MMP-12 catalytic domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641532";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1644429";"";"0";"479.57";"1";"6.04";"table 2 R3C3";"CC(=O)c1ccc(-c2ccc(-c3cc(C(=O)NC[C@H]4CC[C@H](C(=O)O)CC4)sc3F)cc2)cc1";"IC50";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"17.00";"0.33";"2.11";"9.77";"False";"CHEMBL1647476";"Inhibition of MMP-12 catalytic domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641532";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1644431";"";"0";"446.50";"1";"5.56";"table 2 R5C5";"O=C(O)C[C@@H](NC(=O)c1cc(-c2ccc(-c3ccncc3)cc2)c(F)s1)c1ccccc1";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"17.66";"0.34";"2.33";"9.95";"False";"CHEMBL1647476";"Inhibition of MMP-12 catalytic domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641532";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL424130";"";"0";"417.27";"0";"2.49";"1f";"O=C(NO)C1c2ccc(O)cc2CCN1S(=O)(=O)c1cc(Cl)ccc1Cl";"IC50";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"16.22";"0.36";"4.28";"6.33";"False";"CHEMBL719134";"Inhibition of matrix metalloprotease-12 (MMP-12)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146709";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL368013";"";"0";"392.52";"0";"4.14";"2";"O=C(NCCN1CCOCC1)c1cc(-c2ccc(-c3ccccc3)cc2)cs1";"IC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"16.30";"0.31";"2.26";"15.39";"False";"CHEMBL832749";"Inhibition of Matrix metalloprotease-12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142786";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL181817";"";"0";"427.44";"1";"5.76";"6";"CC1CCC(OC(=O)NC(=O)c2cc(-c3ccc(OC(F)(F)F)cc3)cs2)CC1";"IC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"14.97";"0.30";"0.64";"9.90";"False";"CHEMBL832749";"Inhibition of Matrix metalloprotease-12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142786";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL270296";"";"0";"222.18";"0";"0.14";"trans-ACCP";"N[C@@H]1CCCC[C@H]1NC(=O)P(=O)(O)O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL948162";"Inhibition of human recombinant MMP12";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142339";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None";""
"CHEMBL1957606";"";"0";"446.89";"0";"1.38";"10k";"O=C(NO)[C@@H]1CS(=O)(=O)CN1S(=O)(=O)c1ccc(Oc2ccc(Cl)cc2)cc1";"IC50";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"17.28";"0.38";"6.34";"5.94";"False";"CHEMBL1960480";"Inhibition of MMP12 catalytic domain using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 as substrate preincubated for 1 hr prior substrate addition measured after 30 mins by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1955780";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL399999";"";"0";"237.31";"0";"2.65";"4-28";"O=C(Oc1ccsc1)c1cccc(S)n1";"IC50";"'='";"93000.0";"nM";"4.03";"";"";"UO_0000065";"16.99";"0.37";"1.38";"10.29";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL253835";"";"0";"305.33";"0";"3.40";"3-34";"O=C(OCc1cccc(-c2ccccc2)c1)c1cccc(=O)[nH]1";"IC50";"'='";"99000.0";"nM";"4.00";"";"";"UO_0000065";"13.11";"0.24";"0.60";"6.77";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL254838";"";"0";"221.26";"0";"1.86";"3-5";"O=C(OC1CCCCC1)c1cccc(=O)[nH]1";"IC50";"'='";"71000.0";"nM";"4.15";"";"";"UO_0000065";"18.75";"0.35";"2.29";"7.01";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL254627";"";"0";"207.23";"0";"1.50";"3-3";"CC(C)=CCOC(=O)c1cccc(=O)[nH]1";"IC50";"'='";"67000.0";"nM";"4.17";"";"";"UO_0000065";"20.14";"0.38";"2.67";"7.06";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL250057";"";"0";"263.29";"0";"2.87";"4-15";"O=C(OCc1ccc(F)cc1)c1cccc(S)n1";"IC50";"'='";"112000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL254039";"";"0";"221.24";"0";"1.66";"3-36";"O=C(Oc1cccs1)c1cccc(=O)[nH]1";"IC50";"'='";"65000.0";"nM";"4.19";"";"";"UO_0000065";"18.93";"0.38";"2.53";"7.08";"False";"CHEMBL943099";"Inhibition of MMP12";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4393";"Matrix metalloproteinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141363";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
